Organization,CanteenCode,Date,Students,Staff,OtherGuests,Total,EnrolledStudents,Comments
Sala kommun,28,2019-10-13,,,,,,
Sala kommun,28,2019-10-14,27,6,,33,,
Sala kommun,28,2019-10-15,19,7,,26,,
Sala kommun,28,2019-10-16,25,6,,31,,
Sala kommun,28,2019-10-17,23,7,,30,,
Sala kommun,28,2019-10-18,20,6,,26,,
Sala kommun,28,2019-10-19,,,,,,
Sala kommun,28,2019-10-20,,,,,,
Sala kommun,28,2019-10-21,29,7,,36,,
Sala kommun,28,2019-10-22,29,7,,36,,
Sala kommun,28,2019-10-23,31,8,,39,,
Sala kommun,28,2019-10-24,29,7,,36,,
Sala kommun,28,2019-10-25,14,6,,20,,
Sala kommun,28,2019-10-26,,,,,,
Sala kommun,28,2019-10-27,,,,,,
Sala kommun,28,2019-10-28,,,,,,
Sala kommun,28,2019-10-29,18,5,,23,,
Sala kommun,28,2019-10-30,20,6,,26,,
Sala kommun,28,2019-10-31,19,5,,24,,
Sala kommun,28,2019-11-01,15,4,,19,,
Sala kommun,28,2019-11-02,,,,,,
Sala kommun,28,2019-11-03,,,,,,
Sala kommun,28,2019-11-04,27,7,,34,,
Sala kommun,28,2019-11-05,32,8,,40,,
Sala kommun,28,2019-11-06,29,7,,36,,
Sala kommun,28,2019-11-07,29,7,,36,,
Sala kommun,28,2019-11-08,19,6,,25,,
Sala kommun,28,2019-11-09,,,,,,
Sala kommun,28,2019-11-10,,,,,,
Sala kommun,28,2019-11-11,28,8,,36,,
Sala kommun,28,2019-11-12,32,7,,39,,
Sala kommun,28,2019-11-13,34,7,,41,,
Sala kommun,28,2019-11-14,32,7,,39,,
Sala kommun,28,2019-11-15,17,6,,23,,
Sala kommun,28,2019-11-16,,,,,,
Sala kommun,28,2019-11-17,,,,,,
Sala kommun,28,2019-11-18,29,7,,36,,
Sala kommun,28,2019-11-19,30,6,,36,,
Sala kommun,28,2019-11-20,27,7,,34,,
Sala kommun,28,2019-11-21,22,7,,29,,
Sala kommun,28,2019-11-22,19,6,,25,,
Sala kommun,28,2019-11-23,,,,,,
Sala kommun,28,2019-11-24,,,,,,
Sala kommun,28,2019-11-25,24,7,,31,,
Sala kommun,28,2019-11-26,19,7,,26,,
Sala kommun,28,2019-11-27,30,7,,37,,
Sala kommun,28,2019-11-28,30,7,,37,,
Sala kommun,28,2019-11-29,25,6,,31,,
Sala kommun,28,2019-11-30,,,,,,
Sala kommun,28,2019-12-01,,,,,,
Sala kommun,28,2019-12-02,25,6,,31,,
Sala kommun,28,2019-12-03,27,7,,34,,
Sala kommun,28,2019-12-04,30,8,,38,,
Sala kommun,28,2019-12-05,33,7,,40,,
Sala kommun,28,2019-12-06,21,8,,29,,
Sala kommun,28,2019-12-07,,,,,,
Sala kommun,28,2019-12-08,,,,,,
Sala kommun,28,2019-12-09,27,8,,35,,
Sala kommun,28,2019-12-10,30,8,,38,,
Sala kommun,28,2019-12-11,28,7,,35,,
Sala kommun,28,2019-12-12,32,8,,40,,
Sala kommun,28,2019-12-13,21,8,,29,,
Sala kommun,28,2019-12-14,,,,,,
Sala kommun,28,2019-12-15,,,,,,
Sala kommun,28,2019-12-16,26,7,,33,,
Sala kommun,28,2019-12-17,29,7,,36,,
Sala kommun,28,2019-12-18,27,7,,34,,
Sala kommun,28,2019-12-19,22,7,,29,,
Sala kommun,28,2019-12-20,12,4,,16,,
Sala kommun,28,2019-12-21,,,,,,
Sala kommun,28,2019-12-22,,,,,,
Sala kommun,28,2019-12-23,4,2,,6,,
Sala kommun,28,2019-12-24,,,,,,
Sala kommun,28,2019-12-25,,,,,,
Sala kommun,28,2019-12-26,,,,,,
Sala kommun,28,2019-12-27,,,,,,
Sala kommun,28,2019-12-28,,,,,,
Sala kommun,28,2019-12-29,,,,,,
Sala kommun,28,2019-12-30,,,,,,
Sala kommun,28,2019-12-31,,,,,,
Sala kommun,28,2020-01-01,,,,,,
Sala kommun,28,2020-01-02,4,2,,6,,
Sala kommun,28,2020-01-03,6,3,,9,,
Sala kommun,28,2020-01-04,,,,,,
Sala kommun,28,2020-01-05,,,,,,
Sala kommun,28,2020-01-06,,,,,,
Sala kommun,28,2020-01-07,,,,,,
Sala kommun,28,2020-01-08,24,8,,32,,
Sala kommun,28,2020-01-09,27,8,,35,,
Sala kommun,28,2020-01-10,22,6,,28,,
Sala kommun,28,2020-01-11,,,,,,
Sala kommun,28,2020-01-12,,,,,,
Sala kommun,28,2020-01-13,29,8,,37,,
Sala kommun,28,2020-01-14,33,10,,43,,
Sala kommun,28,2020-01-15,33,8,,41,,
Sala kommun,28,2020-01-16,28,8,,36,,
Sala kommun,28,2020-01-17,21,7,,28,,
Sala kommun,28,2020-01-18,,,,,,
Sala kommun,28,2020-01-19,,,,,,
Sala kommun,28,2020-01-20,27,8,,35,,
Sala kommun,28,2020-01-21,28,8,,36,,
Sala kommun,28,2020-01-22,27,8,,35,,
Sala kommun,28,2020-01-23,28,8,,36,,
Sala kommun,28,2020-01-24,17,6,,23,,
Sala kommun,28,2020-01-25,,,,,,
Sala kommun,28,2020-01-26,,,,,,
Sala kommun,28,2020-01-27,27,8,,35,,
Sala kommun,28,2020-01-28,28,8,,36,,
Sala kommun,28,2020-01-29,30,8,,38,,
Sala kommun,28,2020-01-30,28,8,,36,,
Sala kommun,28,2020-01-31,13,7,,20,,
Sala kommun,28,2020-02-01,,,,,,
Sala kommun,28,2020-02-02,,,,,,
Sala kommun,28,2020-02-03,26,8,,34,,
Sala kommun,28,2020-02-04,26,9,,35,,
Sala kommun,28,2020-02-05,29,8,,37,,
Sala kommun,28,2020-02-06,30,8,,38,,
Sala kommun,28,2020-02-07,20,7,,27,,
Sala kommun,28,2020-02-08,,,,,,
Sala kommun,28,2020-02-09,,,,,,
Sala kommun,28,2020-02-10,32,8,,40,,
Sala kommun,28,2020-02-11,32,8,,40,,
Sala kommun,28,2020-02-12,33,8,,41,,
Sala kommun,28,2020-02-13,28,8,,36,,
Sala kommun,28,2020-02-14,16,8,,24,,
Sala kommun,28,2020-02-15,,,,,,
Sala kommun,28,2020-02-16,,,,,,
Sala kommun,28,2020-02-17,24,7,,31,,
Sala kommun,28,2020-02-18,27,9,,36,,
Sala kommun,28,2020-02-19,29,7,,36,,
Sala kommun,28,2020-02-20,25,8,,33,,
Sala kommun,28,2020-02-21,16,6,,22,,
Sala kommun,28,2020-02-22,,,,,,
Sala kommun,28,2020-02-23,,,,,,
Sala kommun,28,2020-02-24,15,5,,20,,
Sala kommun,28,2020-02-25,20,6,,26,,
Sala kommun,28,2020-02-26,18,6,,24,,
Sala kommun,28,2020-02-27,13,6,,19,,
Sala kommun,28,2020-02-28,8,5,,13,,
Sala kommun,28,2020-02-29,,,,,,
Sala kommun,28,2020-03-01,,,,,,
Sala kommun,28,2020-03-02,20,8,,28,,
Sala kommun,28,2020-03-03,32,8,,40,,
Sala kommun,28,2020-03-04,30,7,,37,,
Sala kommun,28,2020-03-05,30,8,,38,,
Sala kommun,28,2020-03-06,14,6,,20,,
Sala kommun,28,2020-03-07,,,,,,
Sala kommun,28,2020-03-08,,,,,,
Sala kommun,28,2020-03-09,25,8,,33,,
Sala kommun,28,2020-03-10,28,9,,37,,
Sala kommun,28,2020-03-11,31,6,,37,,
Sala kommun,28,2020-03-12,31,9,,40,,
Sala kommun,28,2020-03-13,22,7,,29,,
Sala kommun,28,2020-03-14,,,,,,
Sala kommun,28,2020-03-15,,,,,,
Sala kommun,28,2020-03-16,29,8,,37,,
Sala kommun,28,2020-03-17,30,7,,37,,
Sala kommun,28,2020-03-18,25,7,,32,,
Sala kommun,28,2020-03-19,19,7,,26,,
Sala kommun,28,2020-03-20,12,7,,19,,
Sala kommun,28,2020-03-21,,,,,,
Sala kommun,28,2020-03-22,,,,,,
Sala kommun,28,2020-03-23,19,8,,27,,
Sala kommun,28,2020-03-24,23,8,,31,,
Sala kommun,28,2020-03-25,25,8,,33,,
Sala kommun,28,2020-03-26,25,8,,33,,
Sala kommun,28,2020-03-27,11,7,,18,,
Sala kommun,28,2020-03-28,,,,,,
Sala kommun,28,2020-03-29,,,,,,
Sala kommun,28,2020-03-30,27,7,,34,,
Sala kommun,28,2020-03-31,30,7,,37,,
Sala kommun,28,2020-04-01,28,8,,36,,
Sala kommun,28,2020-04-02,28,8,,36,,
Sala kommun,28,2020-04-03,20,6,,26,,
Sala kommun,28,2020-04-04,,,,,,
Sala kommun,28,2020-04-05,,,,,,
Sala kommun,28,2020-04-06,19,8,,27,,
Sala kommun,28,2020-04-07,24,8,,32,,
Sala kommun,28,2020-04-08,27,7,,34,,
Sala kommun,28,2020-04-09,18,5,,23,,
Sala kommun,28,2020-04-10,,,,,,
Sala kommun,28,2020-04-11,,,,,,
Sala kommun,28,2020-04-12,,,,,,
Sala kommun,28,2020-04-13,,,,,,
Sala kommun,28,2020-04-14,30,8,,38,,
Sala kommun,28,2020-04-15,30,8,,38,,
Sala kommun,28,2020-04-16,30,8,,38,,
Sala kommun,28,2020-04-17,18,7,,25,,
Sala kommun,28,2020-04-18,,,,,,
Sala kommun,28,2020-04-19,,,,,,
Sala kommun,28,2020-04-20,29,8,,37,,
Sala kommun,28,2020-04-21,32,8,,40,,
Sala kommun,28,2020-04-22,37,8,,45,,
Sala kommun,28,2020-04-23,32,8,,40,,
Sala kommun,28,2020-04-24,24,6,,30,,
Sala kommun,28,2020-04-25,,,,,,
Sala kommun,28,2020-04-26,,,,,,
Sala kommun,28,2020-04-27,32,8,,40,,
Sala kommun,28,2020-04-28,35,7,,42,,
Sala kommun,28,2020-04-29,36,8,,44,,
Sala kommun,28,2020-04-30,25,8,,33,,
Sala kommun,28,2020-05-01,,,,,,
Sala kommun,28,2020-05-02,,,,,,
Sala kommun,28,2020-05-03,,,,,,
Sala kommun,28,2020-05-04,34,8,,42,,
Sala kommun,28,2020-05-05,33,8,,41,,
Sala kommun,28,2020-05-06,32,8,,40,,
Sala kommun,28,2020-05-07,33,8,,41,,
Sala kommun,28,2020-05-08,16,6,,22,,
Sala kommun,28,2020-05-09,,,,,,
Sala kommun,28,2020-05-10,,,,,,
Sala kommun,28,2020-05-11,20,8,,28,,
Sala kommun,28,2020-05-12,16,8,,24,,
Sala kommun,28,2020-05-13,18,7,,25,,
Sala kommun,28,2020-05-14,19,7,,26,,
Sala kommun,28,2020-05-15,16,7,,23,,
Sala kommun,28,2020-05-16,,,,,,
Sala kommun,28,2020-05-17,,,,,,
Sala kommun,28,2020-05-18,30,8,,38,,
Sala kommun,28,2020-05-19,27,8,,35,,
Sala kommun,28,2020-05-20,30,8,,38,,
Sala kommun,28,2020-05-21,,,,,,
Sala kommun,28,2020-05-22,10,4,,14,,
Sala kommun,28,2020-05-23,,,,,,
Sala kommun,28,2020-05-24,,,,,,
Sala kommun,28,2020-05-25,,,,,,
Sala kommun,28,2020-05-26,36,7,,43,,
Sala kommun,28,2020-05-27,32,9,,41,,
Sala kommun,28,2020-05-28,36,9,,45,,
Sala kommun,28,2020-05-29,26,6,,32,,
Sala kommun,28,2020-05-30,,,,,,
Sala kommun,28,2020-05-31,,,,,,
Sala kommun,28,2020-06-01,32,8,,40,,
Sala kommun,28,2020-06-02,35,8,,43,,
Sala kommun,28,2020-06-03,34,8,,42,,
Sala kommun,28,2020-06-04,35,8,,43,,
Sala kommun,28,2020-06-05,21,7,,28,,
Sala kommun,28,2020-06-06,,,,,,
Sala kommun,28,2020-06-07,,,,,,
Sala kommun,28,2020-06-08,27,8,,35,,
Sala kommun,28,2020-06-09,31,7,,38,,
Sala kommun,28,2020-06-10,28,8,,36,,
Sala kommun,28,2020-06-11,,,,,,
Sala kommun,28,2020-06-12,,,,,,
Sala kommun,28,2020-06-13,,,,,,
Sala kommun,28,2020-06-14,,,,,,
Sala kommun,28,2020-06-15,,,,,,
Sala kommun,28,2020-06-16,,,,,,
Sala kommun,28,2020-06-17,,,,,,
Sala kommun,28,2020-06-18,,,,,,
Sala kommun,28,2020-06-19,,,,,,
Sala kommun,28,2020-06-20,,,,,,
Sala kommun,28,2020-06-21,,,,,,
Sala kommun,28,2020-06-22,,,,,,
Sala kommun,28,2020-06-23,,,,,,
Sala kommun,28,2020-06-24,,,,,,
Sala kommun,28,2020-06-25,,,,,,
Sala kommun,28,2020-06-26,,,,,,
Sala kommun,28,2020-06-27,,,,,,
Sala kommun,28,2020-06-28,,,,,,
Sala kommun,28,2020-06-29,,,,,,
Sala kommun,28,2020-06-30,,,,,,
Sala kommun,29,2010-01-01,,,,,,
Sala kommun,29,2010-01-02,,,,,,
Sala kommun,29,2010-01-03,,,,,,
Sala kommun,29,2010-01-04,,,,,,
Sala kommun,29,2010-01-05,,,,,,
Sala kommun,29,2010-01-06,,,,,,
Sala kommun,29,2010-01-07,,,,,,
Sala kommun,29,2010-01-08,,,,,,
Sala kommun,29,2010-01-09,,,,,,
Sala kommun,29,2010-01-10,,,,,,
Sala kommun,29,2010-01-11,,,,,,
Sala kommun,29,2010-01-12,,,,,,
Sala kommun,29,2010-01-13,,,,,,
Sala kommun,29,2010-01-14,,,,,,
Sala kommun,29,2010-01-15,,,,,,
Sala kommun,29,2010-01-16,,,,,,
Sala kommun,29,2010-01-17,,,,,,
Sala kommun,29,2010-01-18,,,,,,
Sala kommun,29,2010-01-19,,,,,,
Sala kommun,29,2010-01-20,,,,,,
Sala kommun,29,2010-01-21,,,,,,
Sala kommun,29,2010-01-22,,,,,,
Sala kommun,29,2010-01-23,,,,,,
Sala kommun,29,2010-01-24,,,,,,
Sala kommun,29,2010-01-25,,,,,,
Sala kommun,29,2010-01-26,,,,,,
Sala kommun,29,2010-01-27,,,,,,
Sala kommun,29,2010-01-28,,,,,,
Sala kommun,29,2010-01-29,,,,,,
Sala kommun,29,2010-01-30,,,,,,
Sala kommun,29,2010-01-31,,,,,,
Sala kommun,29,2010-02-01,,,,,,
Sala kommun,29,2010-02-02,,,,,,
Sala kommun,29,2010-02-03,,,,,,
Sala kommun,29,2010-02-04,,,,,,
Sala kommun,29,2010-02-05,,,,,,
Sala kommun,29,2010-02-06,,,,,,
Sala kommun,29,2010-02-07,,,,,,
Sala kommun,29,2010-02-08,,,,,,
Sala kommun,29,2010-02-09,,,,,,
Sala kommun,29,2010-02-10,,,,,,
Sala kommun,29,2010-02-11,,,,,,
Sala kommun,29,2010-02-12,,,,,,
Sala kommun,29,2010-02-13,,,,,,
Sala kommun,29,2010-02-14,,,,,,
Sala kommun,29,2010-02-15,,,,,,
Sala kommun,29,2010-02-16,,,,,,
Sala kommun,29,2010-02-17,,,,,,
Sala kommun,29,2010-02-18,,,,,,
Sala kommun,29,2010-02-19,,,,,,
Sala kommun,29,2010-02-20,,,,,,
Sala kommun,29,2010-02-21,,,,,,
Sala kommun,29,2010-02-22,,,,,,
Sala kommun,29,2010-02-23,,,,,,
Sala kommun,29,2010-02-24,,,,,,
Sala kommun,29,2010-02-25,,,,,,
Sala kommun,29,2010-02-26,,,,,,
Sala kommun,29,2010-02-27,,,,,,
Sala kommun,29,2010-02-28,,,,,,
Sala kommun,29,2010-03-01,,,,,,
Sala kommun,29,2010-03-02,,,,,,
Sala kommun,29,2010-03-03,,,,,,
Sala kommun,29,2010-03-04,,,,,,
Sala kommun,29,2010-03-05,,,,,,
Sala kommun,29,2010-03-06,,,,,,
Sala kommun,29,2010-03-07,,,,,,
Sala kommun,29,2010-03-08,,,,,,
Sala kommun,29,2010-03-09,,,,,,
Sala kommun,29,2010-03-10,,,,,,
Sala kommun,29,2010-03-11,,,,,,
Sala kommun,29,2010-03-12,,,,,,
Sala kommun,29,2010-03-13,,,,,,
Sala kommun,29,2010-03-14,,,,,,
Sala kommun,29,2010-03-15,,,,,,
Sala kommun,29,2010-03-16,,,,,,
Sala kommun,29,2010-03-17,,,,,,
Sala kommun,29,2010-03-18,,,,,,
Sala kommun,29,2010-03-19,,,,,,
Sala kommun,29,2010-03-20,,,,,,
Sala kommun,29,2010-03-21,,,,,,
Sala kommun,29,2010-03-22,,,,,,
Sala kommun,29,2010-03-23,,,,,,
Sala kommun,29,2010-03-24,,,,,,
Sala kommun,29,2010-03-25,,,,,,
Sala kommun,29,2010-03-26,,,,,,
Sala kommun,29,2010-03-27,,,,,,
Sala kommun,29,2010-03-28,,,,,,
Sala kommun,29,2010-03-29,,,,,,
Sala kommun,29,2010-03-30,,,,,,
Sala kommun,29,2010-03-31,,,,,,
Sala kommun,29,2010-04-01,,,,,,
Sala kommun,29,2010-04-02,,,,,,
Sala kommun,29,2010-04-03,,,,,,
Sala kommun,29,2010-04-04,,,,,,
Sala kommun,29,2010-04-05,,,,,,
Sala kommun,29,2010-04-06,,,,,,
Sala kommun,29,2010-04-07,,,,,,
Sala kommun,29,2010-04-08,,,,,,
Sala kommun,29,2010-04-09,,,,,,
Sala kommun,29,2010-04-10,,,,,,
Sala kommun,29,2010-04-11,,,,,,
Sala kommun,29,2010-04-12,,,,,,
Sala kommun,29,2010-04-13,,,,,,
Sala kommun,29,2010-04-14,,,,,,
Sala kommun,29,2010-04-15,,,,,,
Sala kommun,29,2010-04-16,,,,,,
Sala kommun,29,2010-04-17,,,,,,
Sala kommun,29,2010-04-18,,,,,,
Sala kommun,29,2010-04-19,,,,,,
Sala kommun,29,2010-04-20,,,,,,
Sala kommun,29,2010-04-21,,,,,,
Sala kommun,29,2010-04-22,,,,,,
Sala kommun,29,2010-04-23,,,,,,
Sala kommun,29,2010-04-24,,,,,,
Sala kommun,29,2010-04-25,,,,,,
Sala kommun,29,2010-04-26,,,,,,
Sala kommun,29,2010-04-27,,,,,,
Sala kommun,29,2010-04-28,,,,,,
Sala kommun,29,2010-04-29,,,,,,
Sala kommun,29,2010-04-30,,,,,,
Sala kommun,29,2010-05-01,,,,,,
Sala kommun,29,2010-05-02,,,,,,
Sala kommun,29,2010-05-03,,,,,,
Sala kommun,29,2010-05-04,,,,,,
Sala kommun,29,2010-05-05,,,,,,
Sala kommun,29,2010-05-06,,,,,,
Sala kommun,29,2010-05-07,,,,,,
Sala kommun,29,2010-05-08,,,,,,
Sala kommun,29,2010-05-09,,,,,,
Sala kommun,29,2010-05-10,,,,,,
Sala kommun,29,2010-05-11,,,,,,
Sala kommun,29,2010-05-12,,,,,,
Sala kommun,29,2010-05-13,,,,,,
Sala kommun,29,2010-05-14,,,,,,
Sala kommun,29,2010-05-15,,,,,,
Sala kommun,29,2010-05-16,,,,,,
Sala kommun,29,2010-05-17,,,,,,
Sala kommun,29,2010-05-18,,,,,,
Sala kommun,29,2010-05-19,,,,,,
Sala kommun,29,2010-05-20,,,,,,
Sala kommun,29,2010-05-21,,,,,,
Sala kommun,29,2010-05-22,,,,,,
Sala kommun,29,2010-05-23,,,,,,
Sala kommun,29,2010-05-24,,,,,,
Sala kommun,29,2010-05-25,,,,,,
Sala kommun,29,2010-05-26,,,,,,
Sala kommun,29,2010-05-27,,,,,,
Sala kommun,29,2010-05-28,,,,,,
Sala kommun,29,2010-05-29,,,,,,
Sala kommun,29,2010-05-30,,,,,,
Sala kommun,29,2010-05-31,,,,,,
Sala kommun,29,2010-06-01,,,,,,
Sala kommun,29,2010-06-02,,,,,,
Sala kommun,29,2010-06-03,,,,,,
Sala kommun,29,2010-06-04,,,,,,
Sala kommun,29,2010-06-05,,,,,,
Sala kommun,29,2010-06-06,,,,,,
Sala kommun,29,2010-06-07,,,,,,
Sala kommun,29,2010-06-08,,,,,,
Sala kommun,29,2010-06-09,,,,,,
Sala kommun,29,2010-06-10,,,,,,
Sala kommun,29,2010-06-11,,,,,,
Sala kommun,29,2010-06-12,,,,,,
Sala kommun,29,2010-06-13,,,,,,
Sala kommun,29,2010-06-14,,,,,,
Sala kommun,29,2010-06-15,,,,,,
Sala kommun,29,2010-06-16,,,,,,
Sala kommun,29,2010-06-17,,,,,,
Sala kommun,29,2010-06-18,,,,,,
Sala kommun,29,2010-06-19,,,,,,
Sala kommun,29,2010-06-20,,,,,,
Sala kommun,29,2010-06-21,,,,,,
Sala kommun,29,2010-06-22,,,,,,
Sala kommun,29,2010-06-23,,,,,,
Sala kommun,29,2010-06-24,,,,,,
Sala kommun,29,2010-06-25,,,,,,
Sala kommun,29,2010-06-26,,,,,,
Sala kommun,29,2010-06-27,,,,,,
Sala kommun,29,2010-06-28,,,,,,
Sala kommun,29,2010-06-29,,,,,,
Sala kommun,29,2010-06-30,,,,,,
Sala kommun,29,2010-07-01,,,,,,
Sala kommun,29,2010-07-02,,,,,,
Sala kommun,29,2010-07-03,,,,,,
Sala kommun,29,2010-07-04,,,,,,
Sala kommun,29,2010-07-05,,,,,,
Sala kommun,29,2010-07-06,,,,,,
Sala kommun,29,2010-07-07,,,,,,
Sala kommun,29,2010-07-08,,,,,,
Sala kommun,29,2010-07-09,,,,,,
Sala kommun,29,2010-07-10,,,,,,
Sala kommun,29,2010-07-11,,,,,,
Sala kommun,29,2010-07-12,,,,,,
Sala kommun,29,2010-07-13,,,,,,
Sala kommun,29,2010-07-14,,,,,,
Sala kommun,29,2010-07-15,,,,,,
Sala kommun,29,2010-07-16,,,,,,
Sala kommun,29,2010-07-17,,,,,,
Sala kommun,29,2010-07-18,,,,,,
Sala kommun,29,2010-07-19,,,,,,
Sala kommun,29,2010-07-20,,,,,,
Sala kommun,29,2010-07-21,,,,,,
Sala kommun,29,2010-07-22,,,,,,
Sala kommun,29,2010-07-23,,,,,,
Sala kommun,29,2010-07-24,,,,,,
Sala kommun,29,2010-07-25,,,,,,
Sala kommun,29,2010-07-26,,,,,,
Sala kommun,29,2010-07-27,,,,,,
Sala kommun,29,2010-07-28,,,,,,
Sala kommun,29,2010-07-29,,,,,,
Sala kommun,29,2010-07-30,,,,,,
Sala kommun,29,2010-07-31,,,,,,
Sala kommun,29,2010-08-01,,,,,,
Sala kommun,29,2010-08-02,,,,,,
Sala kommun,29,2010-08-03,,,,,,
Sala kommun,29,2010-08-04,,,,,,
Sala kommun,29,2010-08-05,,,,,,
Sala kommun,29,2010-08-06,,,,,,
Sala kommun,29,2010-08-07,,,,,,
Sala kommun,29,2010-08-08,,,,,,
Sala kommun,29,2010-08-09,,,,,,
Sala kommun,29,2010-08-10,,,,,,
Sala kommun,29,2010-08-11,,,,,,
Sala kommun,29,2010-08-12,,,,,,
Sala kommun,29,2010-08-13,,,,,,
Sala kommun,29,2010-08-14,,,,,,
Sala kommun,29,2010-08-15,,,,,,
Sala kommun,29,2010-08-16,,,,,,
Sala kommun,29,2010-08-17,,,,,,
Sala kommun,29,2010-08-18,,,,,,
Sala kommun,29,2010-08-19,,,,,,
Sala kommun,29,2010-08-20,,,,,,
Sala kommun,29,2010-08-21,,,,,,
Sala kommun,29,2010-08-22,,,,,,
Sala kommun,29,2010-08-23,,,,,,
Sala kommun,29,2010-08-24,,,,,,
Sala kommun,29,2010-08-25,,,,,,
Sala kommun,29,2010-08-26,,,,,,
Sala kommun,29,2010-08-27,,,,,,
Sala kommun,29,2010-08-28,,,,,,
Sala kommun,29,2010-08-29,,,,,,
Sala kommun,29,2010-08-30,,,,,,
Sala kommun,29,2010-08-31,,,,,,
Sala kommun,29,2010-09-01,,,,,,
Sala kommun,29,2010-09-02,,,,,,
Sala kommun,29,2010-09-03,,,,,,
Sala kommun,29,2010-09-04,,,,,,
Sala kommun,29,2010-09-05,,,,,,
Sala kommun,29,2010-09-06,,,,,,
Sala kommun,29,2010-09-07,,,,,,
Sala kommun,29,2010-09-08,,,,,,
Sala kommun,29,2010-09-09,,,,,,
Sala kommun,29,2010-09-10,,,,,,
Sala kommun,29,2010-09-11,,,,,,
Sala kommun,29,2010-09-12,,,,,,
Sala kommun,29,2010-09-13,,,,,,
Sala kommun,29,2010-09-14,,,,,,
Sala kommun,29,2010-09-15,,,,,,
Sala kommun,29,2010-09-16,,,,,,
Sala kommun,29,2010-09-17,,,,,,
Sala kommun,29,2010-09-18,,,,,,
Sala kommun,29,2010-09-19,,,,,,
Sala kommun,29,2010-09-20,,,,,,
Sala kommun,29,2010-09-21,,,,,,
Sala kommun,29,2010-09-22,,,,,,
Sala kommun,29,2010-09-23,,,,,,
Sala kommun,29,2010-09-24,,,,,,
Sala kommun,29,2010-09-25,,,,,,
Sala kommun,29,2010-09-26,,,,,,
Sala kommun,29,2010-09-27,,,,,,
Sala kommun,29,2010-09-28,,,,,,
Sala kommun,29,2010-09-29,,,,,,
Sala kommun,29,2010-09-30,,,,,,
Sala kommun,29,2010-10-01,,,,,,
Sala kommun,29,2010-10-02,,,,,,
Sala kommun,29,2010-10-03,,,,,,
Sala kommun,29,2010-10-04,,,,,,
Sala kommun,29,2010-10-05,,,,,,
Sala kommun,29,2010-10-06,,,,,,
Sala kommun,29,2010-10-07,,,,,,
Sala kommun,29,2010-10-08,,,,,,
Sala kommun,29,2010-10-09,,,,,,
Sala kommun,29,2010-10-10,,,,,,
Sala kommun,29,2010-10-11,,,,,,
Sala kommun,29,2010-10-12,,,,,,
Sala kommun,29,2010-10-13,,,,,,
Sala kommun,29,2010-10-14,,,,,,
Sala kommun,29,2010-10-15,,,,,,
Sala kommun,29,2010-10-16,,,,,,
Sala kommun,29,2010-10-17,,,,,,
Sala kommun,29,2010-10-18,,,,,,
Sala kommun,29,2010-10-19,,,,,,
Sala kommun,29,2010-10-20,,,,,,
Sala kommun,29,2010-10-21,,,,,,
Sala kommun,29,2010-10-22,,,,,,
Sala kommun,29,2010-10-23,,,,,,
Sala kommun,29,2010-10-24,,,,,,
Sala kommun,29,2010-10-25,,,,,,
Sala kommun,29,2010-10-26,,,,,,
Sala kommun,29,2010-10-27,,,,,,
Sala kommun,29,2010-10-28,,,,,,
Sala kommun,29,2010-10-29,,,,,,
Sala kommun,29,2010-10-30,,,,,,
Sala kommun,29,2010-10-31,,,,,,
Sala kommun,29,2010-11-01,,,,,,
Sala kommun,29,2010-11-02,,,,,,
Sala kommun,29,2010-11-03,,,,,,
Sala kommun,29,2010-11-04,,,,,,
Sala kommun,29,2010-11-05,,,,,,
Sala kommun,29,2010-11-06,,,,,,
Sala kommun,29,2010-11-07,,,,,,
Sala kommun,29,2010-11-08,,,,,,
Sala kommun,29,2010-11-09,,,,,,
Sala kommun,29,2010-11-10,,,,,,
Sala kommun,29,2010-11-11,,,,,,
Sala kommun,29,2010-11-12,,,,,,
Sala kommun,29,2010-11-13,,,,,,
Sala kommun,29,2010-11-14,,,,,,
Sala kommun,29,2010-11-15,,,,,,
Sala kommun,29,2010-11-16,,,,,,
Sala kommun,29,2010-11-17,,,,,,
Sala kommun,29,2010-11-18,,,,,,
Sala kommun,29,2010-11-19,,,,,,
Sala kommun,29,2010-11-20,,,,,,
Sala kommun,29,2010-11-21,,,,,,
Sala kommun,29,2010-11-22,,,,,,
Sala kommun,29,2010-11-23,,,,,,
Sala kommun,29,2010-11-24,,,,,,
Sala kommun,29,2010-11-25,,,,,,
Sala kommun,29,2010-11-26,,,,,,
Sala kommun,29,2010-11-27,,,,,,
Sala kommun,29,2010-11-28,,,,,,
Sala kommun,29,2010-11-29,,,,,,
Sala kommun,29,2010-11-30,,,,,,
Sala kommun,29,2010-12-01,,,,,,
Sala kommun,29,2010-12-02,,,,,,
Sala kommun,29,2010-12-03,,,,,,
Sala kommun,29,2010-12-04,,,,,,
Sala kommun,29,2010-12-05,,,,,,
Sala kommun,29,2010-12-06,,,,,,
Sala kommun,29,2010-12-07,,,,,,
Sala kommun,29,2010-12-08,,,,,,
Sala kommun,29,2010-12-09,,,,,,
Sala kommun,29,2010-12-10,,,,,,
Sala kommun,29,2010-12-11,,,,,,
Sala kommun,29,2010-12-12,,,,,,
Sala kommun,29,2010-12-13,,,,,,
Sala kommun,29,2010-12-14,,,,,,
Sala kommun,29,2010-12-15,,,,,,
Sala kommun,29,2010-12-16,,,,,,
